mag,depth,rad,prov_enco,lat,lon
0.023116197055731594,0.07456837759913418,0.14913675519826836,0.007456837759913417,-0.010588709619077052,0.9856448151053555
0.029692365621365555,0.17815419372819333,0.6294781511729497,0.08907709686409666,0.02892036411521005,0.7499103861332084
0.02708847498637425,0.072235933296998,0.6200250941325661,0.08427525551316434,-0.050866136363302755,0.774549794777061
0.02312803694124467,0.057820092353111675,0.7805712467670076,0.02312803694124467,-0.04741247572955157,0.6197157498406509
0.017935937451089873,0.6646847408345071,0.32706709469634476,0.02637637860454393,0.009178979754381289,0.6709095661851795
0.019731103456797006,0.1691237439154029,0.6764949756616117,0.08456187195770146,0.007385070150972594,0.711447216070795
0.017773959392411106,0.5720993179432324,0.4499033471204061,0.06665234772154163,-0.0007220671003167011,0.6822978661761813
0.021637227590516617,0.1954330233982146,0.5165015618381386,0.055838006685204174,-0.05437225900971756,0.829752779342134
0.02068386539676059,0.045964145326134645,0.8135653722725832,0.022982072663067322,-0.0016087450864147126,0.5788264820920136
0.026311488981162406,0.09072927234883589,0.22682318087208972,0.03629170893953435,-0.061332988107813055,0.9667203968768463
0.02236321505903638,0.07711453468633234,0.26218941793352996,0.053980174280432634,-0.07881105444943165,0.956914260922698
0.026139137940231483,0.09013495841459132,0.2523778835608557,0.03605398336583653,-0.06066082701301997,0.9604781168658852
0.03175579637365589,0.09073084678187396,0.22682711695468488,0.03629233871274958,-0.061334052424546794,0.9665557107673033
0.029716813775199923,0.13110359018470555,0.480713164010587,0.20102550494988183,0.0259585108565717,0.8424716705269178
0.01920424310577919,0.06401414368593063,0.6337400224907133,0.0704155580545237,0.006593456799650855,0.7674015545069364
0.024217597102766816,0.06545296514261302,0.5890766862835172,0.07199826165687431,-0.012566969307381699,0.8017333700318668
0.025841795930197906,0.16243414584695826,0.4577689564777915,0.05906696212616664,-0.0595837980447706,0.8696871836051461
0.024080941197899025,0.4480175106585865,0.5376210127903038,0.08400328324848498,0.02716106158367681,0.70842768872889
0.01684279354561568,0.056142645152052265,0.7017830644006533,0.028071322576026132,0.0015158514191054113,0.7094184641413325
0.01704069865484099,0.050119701926002916,0.7868793202382458,0.05513167211860321,0.01067549651023862,0.6122622787280516
0.017595313598828783,0.051750922349496416,0.7710887430074966,0.05692601458444606,0.010919444615743743,0.6317235091203027
0.02336209952600844,0.3426441263814571,0.11681049763004218,0.054511565560686356,-0.07226676120045276,0.927475351182535
0.018915542175450866,0.1369746157532649,0.6979182802666354,0.026090403000621886,-0.05231125801624688,0.7002664165366914
0.02742653150512107,0.2664291631926047,0.5015137189507852,0.1253784297376963,-0.04435261951971007,0.8118253325515836
0.019380881683543832,0.08075367368143263,0.0646029389451461,0.2422610210442979,-0.02366082638865976,0.9641988637563056
0.03360070162008136,0.22080461064624896,0.27840581342353127,0.019200400925760776,0.007392154356417899,0.9339075010290042
0.021515332636461208,0.05247642106453954,0.7084316843712838,0.005247642106453954,-0.02366686590010733,0.7030790894227007
0.025804898263855052,0.24192092122364112,0.688130620369468,0.08064030707454703,0.006666265384829222,0.6787763447488206
0.019028105720314263,0.09802357492283106,0.7322937655999733,0.12685403813542845,-0.0548932019567854,0.6592950327456767
0.030170929481292647,0.12822645029549376,0.6185040543664992,0.0980555208142011,-0.04397412971898403,0.7671713093855688
0.024138199551460748,0.2258089635459231,0.08565167582776394,0.05450561189039524,-0.0776315643638915,0.9654501168985864
0.027193970757185795,0.44190202480426916,0.22944912826375513,0.11047550620106729,-0.019800609957575908,0.8594994382443035
0.011780578878501247,0.12565950803734663,0.2434652968223591,0.05497603476633915,-0.06683515083736374,0.9577610628221513
0.01898127997515251,0.04995073677671714,0.7692413463614439,0.07492610516507571,0.026823545649097103,0.6317269680151416
0.022001334569754456,0.5113823710807792,0.19028181249517365,0.05946306640474177,-0.019325496581541073,0.8353966199202172
0.03168245830974674,0.2930627393651573,0.11880921866155027,0.05544430204205679,-0.07564186921452035,0.9435036084642578
0.0305328201172139,0.06939277299366794,0.19429976438227026,0.06939277299366794,-0.02407929222880278,0.9752460316530093
0.0329107222874957,0.06209570242923717,0.6085378838065243,0.09314355364385575,0.029868032868463075,0.7843308173836947
